temp, pressure, light_intensity, alt
13.219055083096405, 53.50105408628891, 54.45666492094827, 275.3336387616042
19.71503223133236, 95.75978595536544, 127.24903190707435, 271.53138964207176
16.292347540891175, 90.16561845712091, 97.76280706714779, 254.27383041497933
13.524691255355805, 95.5098509613403, 136.1993653861792, 255.26082515861725
10.176967889607662, 99.65289280558505, 110.69908815797517, 236.49589061937849
16.881532901993506, 87.70922620410389, 138.64371513281543, 229.38066554161634
10.062050331209452, 80.68594841573257, 136.48218212242034, 246.66893835821872
18.82903462048852, 57.580139706787236, 79.55446074713119, 234.46403419047553
11.090638419157225, 89.02756445906081, 109.56830075505762, 219.94406505581836
13.176636284503612, 81.29439814323482, 105.59117790665458, 220.93871037220794
17.61595705905709, 61.883177596316145, 37.450611131231156, 235.59695900153588
18.102645696846363, 62.885641990489766, 126.3631989772501, 270.00549182107574
17.583976106539716, 85.33340558535099, 81.28275994698294, 245.53095777648576
10.216409146310244, 77.61321355958799, 93.59677167119642, 242.17247898264065
13.915196008504958, 58.40484171654688, 35.30799641100306, 210.2970032667758
19.721212949130294, 95.97283402275659, 56.18746972189186, 247.19688287553916
10.499068454610471, 54.59690407147893, 107.59625734861255, 220.45971657776568
12.05635942075456, 82.60772641586328, 62.00994018438837, 235.90677325294791
14.652055588691951, 76.19851181725502, 32.782880594263716, 272.3753179288241
14.495559049399471, 88.94350283779865, 126.89839414381002, 251.37560907690516
16.32343964360082, 59.972198695869764, 20.155541970371246, 285.94428912411195
10.712264381773068, 62.5925944295819, 153.96706437323087, 224.9542519858155
10.461710965047242, 95.87897041543415, 121.16671736022019, 237.57927112903653
16.276915252739688, 84.01457665103302, 141.10317866475583, 286.6125247149798
17.17343690981108, 77.34872427516517, 133.60646844394614, 249.0698516303531
19.41153025571967, 66.7628283761656, 149.8769684949621, 239.25777120056495
15.535249469827775, 97.3330382076136, 100.79473619668043, 281.4500506597996
14.332090482661478, 55.96323393666635, 108.4560217061481, 251.5426460251291
17.9432169718109, 81.96353576298279, 120.6498055861778, 225.16013308997393
16.21889595887786, 98.24771536864858, 104.3510892530551, 246.2877247014814
16.22311359716268, 95.36746639652219, 129.00378220666087, 280.4223291501623
14.213263399104434, 96.52261636487523, 41.69228918073395, 220.92645325434742
11.145575955041505, 60.517108869859655, 34.433256126650136, 288.9565969323893
10.264781300575446, 64.07312221087489, 105.03301510513684, 259.6892648448683
11.671903190390513, 53.66646424386563, 61.642975485040175, 276.31687018066975
10.95816618438481, 51.340131607074404, 80.7608095475149, 246.26706353786022
15.93598660148477, 69.13123557143487, 86.02111456265024, 278.69120146993293
18.370494742028633, 96.22474084745977, 62.2578001620496, 222.21002343931767
11.629677176189583, 67.16672905855006, 48.95136681702908, 244.41378533997698
14.313641009044284, 55.317437737617595, 99.40822473223979, 226.27053593839
13.919233612662536, 81.00395156944141, 24.839895395678145, 212.18825998538637
10.909619408042463, 64.03589355712705, 120.337069872291, 231.78733159123436
16.506597253589863, 57.50348950564388, 60.10315138259757, 241.853289834189
19.27756107471594, 55.38227121587768, 21.63502510264317, 206.33303225596566
15.33190371601038, 61.54347191114837, 72.26049123075029, 258.3413797219424
18.647804516538493, 69.70413589672432, 135.36246842634196, 232.8481060156261
14.764363172305439, 87.5565598410507, 154.13575211624695, 223.91361472698534
17.45923223837234, 54.021070865253265, 86.57721652869915, 238.08755285396816
18.123231886837615, 67.74905816357901, 101.20311912564107, 261.40513046418744
18.43593054263941, 61.136905914047574, 46.31949277709414, 261.59227633018077
15.042379034148414, 71.28368194719395, 67.73299260399702, 258.5533732944416
19.41772578494587, 91.40223660121714, 61.14595758722068, 246.98225107752393
19.772498905974054, 78.92618957472453, 117.5026828355218, 248.06161441086502
13.152843290192106, 60.72364807266763, 93.69322694736232, 254.7925605551271
12.501564924218066, 60.82279641788985, 140.92324432900494, 213.92598893361026
14.961779052854807, 79.11299429800214, 93.82448976658621, 286.21058459943936
13.770021722732581, 90.83349374737008, 117.10520978056742, 219.77650390559353
16.656685918192178, 57.416673917964076, 66.45904836833586, 226.49849155588953
13.826902446187033, 61.756795790839604, 74.89560944116035, 208.4034483882134
15.07292567353278, 84.26535709223774, 27.209081634203855, 273.19926430713895
11.011039732550573, 55.05713749335677, 107.27652770788617, 213.40824307335737
14.518470523025742, 79.40673410236053, 63.9616234596086, 221.64109653861095
15.156218849337606, 76.66980409272665, 147.1759785219404, 210.04843550021118
15.781106008503778, 96.29218747702743, 69.2281451686175, 278.66722912137215
16.483501583494668, 76.7291136026864, 54.503956825342655, 289.5527692305617
19.84099842210063, 71.51549348129025, 29.261628347795828, 206.56339120869225
17.49547709369826, 65.09411991281863, 159.0649157773767, 254.26437062075422
19.722106424517687, 74.89730282555028, 118.35061307471369, 255.20895619049637
13.527818283066598, 93.5469643100215, 129.45688604077043, 281.8818141691237
17.86174288133348, 69.8481761684278, 76.98876919325407, 225.21621885121536
12.043001687142372, 56.80856186626488, 134.82273238916076, 221.1462064520716
11.161451315553851, 72.38097778277864, 45.83410315522437, 262.01141973281767
11.019473358152496, 89.32505824935782, 132.1754963254099, 279.3117775429446
15.057604280006235, 55.9387571218501, 109.75896832351651, 248.32508223862538
